model_id,instrument,scale,item_id,condition,framing,score_type,expected_n,valid_n,coverage,score,raw_value_mean,score_observations,correct_n,raw_fragility,fragility,refusal_n,error_n
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.depression,ipip_neo_120_012,evaluator,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.5,0.125,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.depression,ipip_neo_120_012,evaluator,third_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,0.5,0.125,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_013,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,1.3453624047073711,0.3363406011768428,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_013,bare,third_person,value,5,5,1.0,3.6,3.6,"(3.0, 3.0, 4.0, 4.0, 4.0)",,1.3453624047073711,0.3363406011768428,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_013,evaluator,first_person,value,5,4,0.8,1.75,1.75,"(2.0, 2.0, 1.0, 2.0)",,1.030402055055078,0.2576005137637695,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_013,evaluator,third_person,value,5,5,1.0,3.6,3.6,"(3.0, 4.0, 4.0, 4.0, 3.0)",,1.030402055055078,0.2576005137637695,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_014,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,1.1357816691600546,0.28394541729001366,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_014,bare,third_person,value,5,5,1.0,3.2,3.2,"(3.0, 3.0, 4.0, 3.0, 3.0)",,1.1357816691600546,0.28394541729001366,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_014,evaluator,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,1.42828568570857,0.3570714214271425,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_014,evaluator,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 3.0, 4.0, 4.0)",,1.42828568570857,0.3570714214271425,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_015,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,1.5,0.375,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_015,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,1.5,0.375,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_015,evaluator,first_person,value,5,5,1.0,2.2,2.2,"(2.0, 2.0, 4.0, 1.0, 2.0)",,1.1357816691600546,0.28394541729001366,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_015,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,1.1357816691600546,0.28394541729001366,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_016,bare,first_person,value,5,5,1.0,2.6,2.6,"(3.0, 2.0, 3.0, 2.0, 3.0)",,0.4,0.1,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_016,bare,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.4,0.1,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_016,evaluator,first_person,value,5,5,1.0,2.2,2.2,"(2.0, 2.0, 2.0, 2.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.self_consciousness,ipip_neo_120_016,evaluator,third_person,value,5,5,1.0,2.6,2.6,"(2.0, 2.0, 3.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_017,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_017,bare,third_person,value,5,5,1.0,1.8,1.8,"(2.0, 1.0, 2.0, 2.0, 2.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_017,evaluator,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.5,0.125,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_017,evaluator,third_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,0.5,0.125,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_018,bare,first_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 3.0, 1.0, 2.0)",,0.7483314773547883,0.18708286933869708,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_018,bare,third_person,value,5,5,1.0,2.4,2.4,"(2.0, 2.0, 2.0, 4.0, 2.0)",,0.7483314773547883,0.18708286933869708,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_018,evaluator,first_person,value,5,5,1.0,1.4,1.4,"(1.0, 2.0, 1.0, 1.0, 2.0)",,0.8944271909999159,0.22360679774997896,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_018,evaluator,third_person,value,5,5,1.0,2.6,2.6,"(4.0, 2.0, 2.0, 2.0, 3.0)",,0.8944271909999159,0.22360679774997896,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_019,bare,first_person,value,5,5,1.0,2.6,2.6,"(3.0, 2.0, 3.0, 3.0, 2.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_019,bare,third_person,value,5,5,1.0,3.2,3.2,"(3.0, 3.0, 3.0, 4.0, 3.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_019,evaluator,first_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,0.6708203932499369,0.16770509831248423,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_019,evaluator,third_person,value,5,5,1.0,3.0,3.0,"(2.0, 3.0, 3.0, 3.0, 4.0)",,0.6708203932499369,0.16770509831248423,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_020,bare,first_person,value,5,5,1.0,1.8,1.8,"(1.0, 3.0, 3.0, 1.0, 1.0)",,0.7,0.175,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_020,bare,third_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,0.7,0.175,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_020,evaluator,first_person,value,5,5,1.0,1.8,1.8,"(3.0, 2.0, 1.0, 1.0, 2.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.immoderation,ipip_neo_120_020,evaluator,third_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_021,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.9,0.225,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_021,bare,third_person,value,5,5,1.0,2.4,2.4,"(2.0, 2.0, 2.0, 4.0, 2.0)",,0.9,0.225,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_021,evaluator,first_person,value,5,5,1.0,1.2,1.2,"(1.0, 1.0, 1.0, 2.0, 1.0)",,1.0,0.25,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_021,evaluator,third_person,value,5,5,1.0,2.8,2.8,"(2.0, 4.0, 3.0, 3.0, 2.0)",,1.0,0.25,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_022,bare,first_person,value,5,5,1.0,1.2,1.2,"(2.0, 1.0, 1.0, 1.0, 1.0)",,1.42828568570857,0.3570714214271425,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_022,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,1.42828568570857,0.3570714214271425,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_022,evaluator,first_person,value,5,5,1.0,1.8,1.8,"(1.0, 2.0, 2.0, 2.0, 2.0)",,1.0770329614269007,0.2692582403567252,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_022,evaluator,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 3.0, 4.0, 4.0)",,1.0770329614269007,0.2692582403567252,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_023,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.9,0.225,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_023,bare,third_person,value,5,5,1.0,2.4,2.4,"(2.0, 3.0, 3.0, 3.0, 1.0)",,0.9,0.225,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_023,evaluator,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,1.0,0.25,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_023,evaluator,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,1.0,0.25,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_024,bare,first_person,value,5,5,1.0,1.0,1.0,"(1.0, 1.0, 1.0, 1.0, 1.0)",,0.6633249580710799,0.16583123951776998,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_024,bare,third_person,value,5,5,1.0,2.2,2.2,"(2.0, 2.0, 2.0, 2.0, 3.0)",,0.6633249580710799,0.16583123951776998,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_024,evaluator,first_person,value,5,5,1.0,1.8,1.8,"(2.0, 1.0, 2.0, 2.0, 2.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.neuroticism.vulnerability,ipip_neo_120_024,evaluator,third_person,value,5,5,1.0,2.4,2.4,"(2.0, 2.0, 3.0, 3.0, 2.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_025,bare,first_person,value,5,5,1.0,3.4,3.4,"(4.0, 3.0, 3.0, 3.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_025,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.458257569495584,0.114564392373896,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_025,evaluator,first_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_025,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_026,bare,first_person,value,5,5,1.0,2.8,2.8,"(4.0, 1.0, 3.0, 1.0, 5.0)",,1.2806248474865698,0.32015621187164245,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_026,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,1.2806248474865698,0.32015621187164245,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_026,evaluator,first_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_026,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_027,bare,first_person,value,5,5,1.0,4.8,4.8,"(5.0, 5.0, 5.0, 4.0, 5.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_027,bare,third_person,value,5,5,1.0,4.4,4.4,"(4.0, 4.0, 5.0, 5.0, 4.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_027,evaluator,first_person,value,5,5,1.0,4.6,4.6,"(5.0, 4.0, 4.0, 5.0, 5.0)",,0.6,0.15,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_027,evaluator,third_person,value,5,5,1.0,3.8,3.8,"(3.0, 4.0, 4.0, 4.0, 4.0)",,0.6,0.15,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_028,bare,first_person,value,5,5,1.0,4.6,4.6,"(5.0, 5.0, 4.0, 5.0, 4.0)",,1.004987562112089,0.25124689052802224,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_028,bare,third_person,value,5,5,1.0,2.8,2.8,"(2.0, 3.0, 3.0, 3.0, 3.0)",,1.004987562112089,0.25124689052802224,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_028,evaluator,first_person,value,5,5,1.0,3.4,3.4,"(3.0, 3.0, 3.0, 4.0, 4.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.friendliness,ipip_neo_120_028,evaluator,third_person,value,5,5,1.0,2.8,2.8,"(3.0, 3.0, 3.0, 2.0, 3.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_029,bare,first_person,value,5,5,1.0,2.0,2.0,"(2.0, 1.0, 2.0, 3.0, 2.0)",,0.6708203932499369,0.16770509831248423,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_029,bare,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.6708203932499369,0.16770509831248423,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_029,evaluator,first_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,0.9433981132056604,0.2358495283014151,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_029,evaluator,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.9433981132056604,0.2358495283014151,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_030,bare,first_person,value,5,5,1.0,2.2,2.2,"(3.0, 3.0, 1.0, 3.0, 1.0)",,1.1357816691600546,0.28394541729001366,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_030,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,1.1357816691600546,0.28394541729001366,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_030,evaluator,first_person,value,5,5,1.0,3.6,3.6,"(4.0, 3.0, 4.0, 3.0, 4.0)",,0.4,0.1,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_030,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.4,0.1,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_031,bare,first_person,value,5,5,1.0,3.8,3.8,"(5.0, 5.0, 3.0, 3.0, 3.0)",,0.7810249675906654,0.19525624189766635,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_031,bare,third_person,value,5,5,1.0,3.6,3.6,"(4.0, 3.0, 3.0, 4.0, 4.0)",,0.7810249675906654,0.19525624189766635,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_031,evaluator,first_person,value,5,5,1.0,2.6,2.6,"(2.0, 3.0, 3.0, 3.0, 2.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_031,evaluator,third_person,value,5,5,1.0,3.2,3.2,"(4.0, 3.0, 3.0, 3.0, 3.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_032,bare,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.4472135954999579,0.11180339887498948,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_032,bare,third_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 4.0, 3.0, 2.0)",,0.4472135954999579,0.11180339887498948,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_032,evaluator,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 4.0, 2.0, 3.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.gregariousness,ipip_neo_120_032,evaluator,third_person,value,5,5,1.0,2.8,2.8,"(3.0, 3.0, 3.0, 3.0, 2.0)",,0.5385164807134504,0.1346291201783626,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_033,bare,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 3.0, 3.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_033,bare,third_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 3.0, 4.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_033,evaluator,first_person,value,5,5,1.0,3.6,3.6,"(4.0, 4.0, 4.0, 3.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_033,evaluator,third_person,value,5,5,1.0,3.6,3.6,"(4.0, 4.0, 3.0, 4.0, 3.0)",,0.4898979485566356,0.1224744871391589,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_034,bare,first_person,value,5,5,1.0,2.8,2.8,"(4.0, 1.0, 3.0, 3.0, 3.0)",,0.8306623862918074,0.20766559657295186,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_034,bare,third_person,value,5,5,1.0,3.4,3.4,"(3.0, 4.0, 4.0, 3.0, 3.0)",,0.8306623862918074,0.20766559657295186,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_034,evaluator,first_person,value,5,5,1.0,3.6,3.6,"(4.0, 4.0, 3.0, 4.0, 3.0)",,0.5,0.125,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_034,evaluator,third_person,value,5,5,1.0,3.4,3.4,"(4.0, 3.0, 3.0, 3.0, 4.0)",,0.5,0.125,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_035,bare,first_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_035,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_035,evaluator,first_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_035,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.0,0.0,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_036,bare,first_person,value,5,5,1.0,4.4,4.4,"(4.0, 4.0, 5.0, 5.0, 4.0)",,1.1135528725660044,0.2783882181415011,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_036,bare,third_person,value,5,5,1.0,2.4,2.4,"(2.0, 2.0, 3.0, 3.0, 2.0)",,1.1135528725660044,0.2783882181415011,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_036,evaluator,first_person,value,5,5,1.0,4.4,4.4,"(4.0, 4.0, 5.0, 4.0, 5.0)",,1.2489995996796797,0.3122498999199199,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.assertiveness,ipip_neo_120_036,evaluator,third_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,1.2489995996796797,0.3122498999199199,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_037,bare,first_person,value,5,5,1.0,2.8,2.8,"(1.0, 4.0, 3.0, 3.0, 3.0)",,0.916515138991168,0.229128784747792,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_037,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.916515138991168,0.229128784747792,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_037,evaluator,first_person,value,5,5,1.0,3.8,3.8,"(4.0, 4.0, 4.0, 4.0, 3.0)",,0.3,0.075,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_037,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.3,0.075,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_038,bare,first_person,value,5,5,1.0,2.6,2.6,"(3.0, 3.0, 3.0, 1.0, 3.0)",,0.9,0.225,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_038,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.9,0.225,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_038,evaluator,first_person,value,5,5,1.0,3.6,3.6,"(4.0, 3.0, 4.0, 4.0, 3.0)",,0.4,0.1,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_038,evaluator,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,0.4,0.1,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_039,bare,first_person,value,5,5,1.0,3.0,3.0,"(3.0, 5.0, 3.0, 3.0, 1.0)",,1.02469507659596,0.25617376914899,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_039,bare,third_person,value,5,5,1.0,4.0,4.0,"(4.0, 4.0, 4.0, 4.0, 4.0)",,1.02469507659596,0.25617376914899,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_039,evaluator,first_person,value,5,5,1.0,4.0,4.0,"(4.0, 3.0, 5.0, 5.0, 3.0)",,0.7,0.175,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_039,evaluator,third_person,value,5,5,1.0,3.8,3.8,"(3.0, 4.0, 4.0, 4.0, 4.0)",,0.7,0.175,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_040,bare,first_person,value,5,5,1.0,2.6,2.6,"(2.0, 2.0, 3.0, 3.0, 3.0)",,0.6,0.15,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_040,bare,third_person,value,5,5,1.0,1.8,1.8,"(1.0, 2.0, 2.0, 2.0, 2.0)",,0.6,0.15,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_040,evaluator,first_person,value,5,5,1.0,2.2,2.2,"(2.0, 2.0, 2.0, 3.0, 2.0)",,0.3,0.075,0,0
anthropic/claude-sonnet-5,ipip_neo_120,ipip.extraversion.activity_level,ipip_neo_120_040,evaluator,third_person,value,5,5,1.0,2.0,2.0,"(2.0, 2.0, 2.0, 2.0, 2.0)",,0.3,0.075,0,0
